"comic_id","variant_id"
72996,77840
72996,78826
72996,78827
72996,78828
72996,78829
72996,78830
72996,79561
76701,78800
76701,78801
76773,78845
76980,78306
76980,78479
77066,77420
77066,77421
77099,77442
77099,78299
77420,77066
77420,77421
77421,77066
77421,77420
77442,77099
77442,78299
77840,78826
77840,78827
77840,78828
77840,78829
77840,78830
77840,79561
77840,72996
77840,81320
78299,77099
78299,77442
78306,78479
78306,76980
78319,79420
78325,71332
78437,78642
78437,78771
78437,78772
78437,78773
78437,81194
78479,78306
78479,76980
78642,78771
78642,78772
78642,78773
78642,81194
78642,78437
78771,78642
78771,78772
78771,78773
78771,81194
78771,78437
78772,78642
78772,78771
78772,78773
78772,81194
78772,78437
78773,78437
78773,78642
78773,78771
78773,78772
78773,81194
78800,76701
78800,78801
78801,76701
78801,78800
78826,78828
78826,78829
78826,78830
78826,79561
78826,72996
78826,81320
78826,77840
78826,78827
78827,77840
78827,78826
78827,78828
78827,78829
78827,78830
78827,79561
78827,72996
78827,81320
78828,72996
78828,81320
78828,77840
78828,78826
78828,78827
78828,78829
78828,78830
78828,79561
78829,72996
78829,81320
78829,77840
78829,78826
78829,78827
78829,78828
78829,78830
78829,79561
78830,72996
78830,81320
78830,77840
78830,78826
78830,78827
78830,78828
78830,78829
78830,79561
78845,76773
79420,78319
79757,78835
79757,78837
79757,81325
81094,81095
81095,81094
81310,72989
81310,77934
81310,78788
81310,78790
81310,78791
81310,78792
81310,79375
81325,78835
81325,78837
81325,79757
82435,78339
71096,78236
71096,78265
71198,78922
71571,78310
72989,77934
72989,78788
72989,78790
72989,78791
72989,78792
72989,79375
72989,81310
73828,78317
74779,76093
74779,76094
75126,78541
75126,78540
76029,78841
76093,76094
76093,74779
76094,74779
76094,76093
76156,78304
76985,78783
76985,78784
76985,78785
76985,78787
76985,78879
76985,78786
77060,77403
77060,77402
77402,77060
77402,77403
77403,77060
77403,77402
77856,78342
77934,78790
77934,78791
77934,78792
77934,79375
77934,81310
77934,72989
77934,78788
78236,71096
78236,78265
78265,71096
78265,78236
78304,76156
78310,71571
78314,79184
78317,73828
78339,82435
78342,77856
78540,75126
78540,78541
78541,75126
78541,78540
78783,76985
78783,78784
78783,78785
78783,78787
78783,78879
78783,78786
78784,76985
78784,78783
78784,78785
78784,78787
78784,78879
78784,78786
78785,76985
78785,78783
78785,78784
78785,78787
78785,78879
78785,78786
78786,76985
78786,78783
78786,78784
78786,78785
78786,78787
78786,78879
78787,76985
78787,78783
78787,78784
78787,78785
78787,78879
78787,78786
78788,72989
78788,77934
78788,78790
78788,78791
78788,78792
78788,79375
78788,81310
78790,72989
78790,77934
78790,78788
78790,78791
78790,78792
78790,79375
78790,81310
78791,72989
78791,77934
78791,78788
78791,78790
78791,78792
78791,79375
78791,81310
78792,72989
78792,77934
78792,78788
78792,78790
78792,78791
78792,79375
78792,81310
78835,78837
78835,81325
78835,79757
78837,79757
78837,78835
78837,81325
78841,76029
78879,76985
78879,78783
78879,78784
78879,78785
78879,78787
78879,78786
78922,71198
79184,78314
79375,72989
79375,77934
79375,78788
79375,78790
79375,78791
79375,78792
79375,81310
70726,77441
70726,78224
70745,78234
71057,78226
72995,78906
72995,78907
72995,78908
72995,78909
72995,77839
72995,78904
72995,78905
73021,77538
73021,78923
74788,78024
75874,78910
76340,78824
76340,78825
76378,78266
76772,78844
76955,78952
76996,78269
77065,77418
77065,77419
77418,77065
77418,77419
77419,77065
77419,77418
77441,70726
77441,78224
77538,78923
77538,73021
77839,72995
77839,78904
77839,78905
77839,78906
77839,78907
77839,78908
77839,78909
78024,74788
78224,77441
78224,70726
78226,71057
78234,70745
78266,76378
78269,76996
78338,78931
78338,82551
78338,78928
78338,78554
78338,78929
78338,78930
78412,78889
78514,78515
78515,78514
78554,78338
78554,78928
78554,78929
78554,78930
78554,78931
78554,82551
78824,76340
78824,78825
78825,76340
78825,78824
78844,76772
78889,78412
78904,78906
78904,78907
78904,78908
78904,78909
78904,72995
78904,77839
78904,78905
78905,72995
78905,77839
78905,78904
78905,78906
78905,78907
78905,78908
78905,78909
78906,77839
78906,78904
78906,78905
78906,78907
78906,78908
78906,78909
78906,72995
78907,72995
78907,77839
78907,78904
78907,78905
78907,78906
78907,78908
78907,78909
78908,72995
78908,77839
78908,78904
78908,78905
78908,78906
78908,78907
78908,78909
78909,78906
78909,78907
78909,78908
78909,72995
78909,77839
78909,78904
78909,78905
78910,75874
78923,77538
78923,73021
78928,78554
78928,78929
78928,78930
78928,78931
78928,82551
78928,78338
78929,78338
78929,78928
78929,78554
78929,78930
78929,78931
78929,82551
78930,78338
78930,78928
78930,78554
78930,78929
78930,78931
78930,82551
78931,78338
78931,78928
78931,78554
78931,78929
78931,78930
78931,82551
78952,76955
82551,78338
82551,78928
82551,78554
82551,78929
82551,78930
82551,78931
70800,78581
70800,78938
71455,78925
72988,78288
72988,78289
72988,78290
72988,78291
72988,78292
72988,78885
72988,77933
73022,77541
73024,77540
73024,78924
73428,78243
74034,78267
74061,78420
75117,77497
75121,76897
75132,78362
75132,78363
75132,78364
75132,78365
75132,78366
75132,78367
76351,78254
76897,75121
76974,78256
76974,78257
76974,78258
77062,77409
77062,77410
77409,77410
77409,77062
77410,77409
77410,77062
77497,75117
77540,73024
77540,78924
77541,73022
77933,72988
77933,78288
77933,78289
77933,78290
77933,78291
77933,78292
77933,78885
78243,73428
78254,76351
78256,76974
78256,78257
78256,78258
78257,76974
78257,78256
78257,78258
78258,76974
78258,78256
78258,78257
78267,74034
78288,72988
78288,78289
78288,78290
78288,78291
78288,78292
78288,78885
78288,77933
78289,72988
78289,78288
78289,78290
78289,78291
78289,78292
78289,78885
78289,77933
78290,72988
78290,78288
78290,78289
78290,78291
78290,78292
78290,78885
78290,77933
78291,72988
78291,78288
78291,78289
78291,78290
78291,78292
78291,78885
78291,77933
78292,72988
78292,78288
78292,78289
78292,78290
78292,78291
78292,78885
78292,77933
78362,75132
78362,78363
78362,78364
78362,78365
78362,78366
78362,78367
78363,75132
78363,78362
78363,78364
78363,78365
78363,78366
78363,78367
78364,75132
78364,78362
78364,78363
78364,78365
78364,78366
78364,78367
78365,75132
78365,78362
78365,78363
78365,78364
78365,78366
78365,78367
78366,75132
78366,78362
78366,78363
78366,78364
78366,78365
78366,78367
78367,75132
78367,78362
78367,78363
78367,78364
78367,78365
78367,78366
78420,74061
78581,70800
78581,78938
78885,72988
78885,78288
78885,78289
78885,78290
78885,78291
78885,78292
78885,77933
78924,73024
78924,77540
78925,71455
78938,70800
78938,78581
78939,78940
78939,78941
78940,78939
78940,78941
78941,78939
78941,78940
83355,75195
70725,78223
71095,78041
71331,78544
71331,78545
71331,78822
71570,78235
72994,78899
72994,78900
72994,77838
72994,78902
72994,78901
72994,78903
72994,78898
73025,77542
74070,78944
74070,78945
74843,78915
74843,78916
74843,78917
75195,83355
75761,77646
76052,78272
76336,78271
76956,78895
76956,78894
77397,77454
77397,77455
77434,77458
77434,77459
77454,77397
77454,77455
77455,77397
77455,77454
77458,77434
77458,77459
77459,77434
77459,77458
77542,73025
77646,75761
77838,78898
77838,78899
77838,78900
77838,72994
77838,78902
77838,78901
77838,78903
78041,71095
78223,70725
78235,71570
78271,76336
78272,76052
78537,78538
78537,78577
78537,78539
78538,78577
78538,78539
78538,78537
78539,78577
78539,78538
78539,78537
78544,78545
78544,78822
78544,71331
78545,78544
78545,78822
78545,71331
78577,78539
78577,78538
78577,78537
78822,78544
78822,78545
78822,71331
78894,78895
78894,76956
78895,76956
78895,78894
78898,72994
78898,77838
78898,78902
78898,78901
78898,78903
78898,78899
78898,78900
78899,78898
78899,78900
78899,72994
78899,77838
78899,78902
78899,78901
78899,78903
78900,72994
78900,77838
78900,78902
78900,78901
78900,78903
78900,78898
78900,78899
78901,77838
78901,78902
78901,78903
78901,78898
78901,78899
78901,78900
78901,72994
78902,72994
78902,77838
78902,78901
78902,78903
78902,78898
78902,78899
78902,78900
78903,77838
78903,78902
78903,78901
78903,78898
78903,78899
78903,78900
78903,72994
78915,74843
78915,78916
78915,78917
78916,74843
78916,78915
78916,78917
78917,74843
78917,78915
78917,78916
78932,78933
78933,78932
78944,74070
78944,78945
78945,74070
78945,78944
70749,78237
70749,78238
70749,78239
70749,78240
70749,78241
71197,78920
71197,78921
71654,77581
72987,77932
72987,78283
72987,78284
72987,78285
72987,78286
72987,78884
72987,78287
73827,78245
73845,78912
75885,78855
76771,78843
76954,78270
76979,78260
76979,78259
76979,78262
76979,78261
77002,78571
77006,78759
77068,77427
77068,77428
77071,77435
77071,77436
77222,78513
77427,77068
77427,77428
77428,77068
77428,77427
77435,77071
77435,77436
77436,77071
77436,77435
77581,71654
77932,78285
77932,78286
77932,78884
77932,78287
77932,72987
77932,78283
77932,78284
78237,78241
78237,70749
78237,78238
78237,78239
78237,78240
78238,78240
78238,78241
78238,70749
78238,78237
78238,78239
78239,78237
78239,78238
78239,78240
78239,78241
78239,70749
78240,70749
78240,78237
78240,78238
78240,78239
78240,78241
78241,70749
78241,78237
78241,78238
78241,78239
78241,78240
78245,73827
78259,76979
78259,78260
78259,78262
78259,78261
78260,78259
78260,78262
78260,78261
78260,76979
78261,78260
78261,78259
78261,78262
78261,76979
78262,78260
78262,78259
78262,78261
78262,76979
78268,78878
78270,76954
78283,72987
78283,77932
78283,78284
78283,78285
78283,78286
78283,78884
78283,78287
78284,72987
78284,77932
78284,78283
78284,78285
78284,78286
78284,78884
78284,78287
78285,72987
78285,77932
78285,78283
78285,78284
78285,78286
78285,78884
78285,78287
78286,78284
78286,78285
78286,78884
78286,78287
78286,72987
78286,77932
78286,78283
78287,72987
78287,77932
78287,78283
78287,78284
78287,78285
78287,78286
78287,78884
78513,77222
78571,77002
78759,77006
78843,76771
78855,75885
78878,78268
78884,78283
78884,78284
78884,78285
78884,78286
78884,78287
78884,72987
78884,77932
78912,73845
78920,71197
78920,78921
78921,71197
78921,78920
79437,77000
79545,76339
79545,77778
79702,76953
79756,74808
79782,79783
79782,73020
79782,77537
79783,79782
79783,73020
79783,77537
79784,77539
79784,79785
79784,79786
79784,73023
79785,73023
79785,77539
79785,79784
79785,79786
79786,73023
79786,77539
79786,79784
79786,79785
79888,70794
79888,81231
79913,74069
79913,79914
79913,81233
79914,74069
79914,79913
79914,81233
81175,70724
81175,77625
81182,71056
81182,77626
81182,78225
81187,70744
81187,78001
81231,70794
81231,79888
81233,74069
81233,79913
81233,79914
82494,78452
82494,78453
82494,78454
82494,78455
82494,78456
82494,78457
82494,75125
82494,78458
82494,78464
82494,78459
82494,78463
82494,78460
82494,78021
82494,78461
82494,78022
82494,78462
82494,78253
82494,78448
82494,78449
82494,78450
70724,77625
70724,81175
70740,77633
70744,81187
70744,78001
70794,79888
70794,81231
71056,77626
71056,78225
71056,81182
71094,76173
71094,78040
72986,78282
72986,78534
72986,78046
72986,78278
72986,78279
72986,78280
72986,78281
73020,77537
73020,79782
73020,79783
73023,79785
73023,79786
73023,77539
73023,79784
74033,78043
74069,79913
74069,79914
74069,81233
74808,79756
75125,78456
75125,78457
75125,78464
75125,78458
75125,82494
75125,78459
75125,78463
75125,78460
75125,78021
75125,78461
75125,78022
75125,78462
75125,78253
75125,78448
75125,78449
75125,78450
75125,78451
75125,78452
75125,78453
75125,78454
76014,77378
76014,77379
76014,77383
76014,77382
76014,77381
76014,77380
76173,71094
76173,78040
76175,78053
76175,78487
76175,78501
76339,77778
76339,79545
76953,79702
77000,79437
77061,77405
77061,77406
77061,77407
77378,76014
77378,77379
77378,77383
77378,77382
77378,77381
77378,77380
77379,76014
77379,77378
77379,77383
77379,77382
77379,77381
77379,77380
77380,76014
77380,77378
77380,77379
77380,77383
77380,77382
77380,77381
77381,76014
77381,77378
77381,77379
77381,77383
77381,77382
77381,77380
77382,76014
77382,77378
77382,77379
77382,77383
77382,77381
77382,77380
77383,76014
77383,77378
77383,77379
77383,77382
77383,77381
77383,77380
77405,77061
77405,77406
77405,77407
77406,77061
77406,77405
77406,77407
77407,77061
77407,77405
77407,77406
77537,73020
77537,79782
77537,79783
77539,73023
77539,79784
77539,79785
77539,79786
77625,70724
77625,81175
77626,71056
77626,78225
77626,81182
77633,70740
77778,76339
77778,79545
77781,78510
78001,70744
78001,81187
78021,78463
78021,78461
78021,78022
78021,78462
78021,78253
78021,78448
78021,78449
78021,78450
78021,78451
78021,78452
78021,78453
78021,78454
78021,78455
78021,78456
78021,78457
78021,75125
78021,78458
78021,78464
78021,78459
78021,82494
78022,78452
78022,78453
78022,78454
78022,78455
78022,78456
78022,78457
78022,75125
78022,78458
78022,78464
78022,78459
78022,82494
78022,78460
78022,78463
78022,78461
78022,78021
78022,78462
78022,78253
78022,78448
78022,78449
78022,78450
78040,71094
78040,76173
78043,74033
78046,78282
78046,78534
78046,72986
78046,78278
78046,78279
78046,78280
78046,78281
78053,76175
78053,78487
78053,78501
78225,71056
78225,77626
78225,81182
78253,78452
78253,78453
78253,78454
78253,78455
78253,78456
78253,78457
78253,75125
78253,78458
78253,78464
78253,78459
78253,82494
78253,78460
78253,78463
78253,78461
78253,78021
78253,78462
78253,78022
78253,78448
78253,78449
78253,78450
78278,72986
78278,78046
78278,78279
78278,78280
78278,78281
78278,78282
78278,78534
78279,72986
78279,78046
78279,78278
78279,78280
78279,78281
78279,78282
78279,78534
78280,72986
78280,78046
78280,78278
78280,78279
78280,78281
78280,78282
78280,78534
78281,72986
78281,78046
78281,78278
78281,78279
78281,78280
78281,78282
78281,78534
78282,78046
78282,78278
78282,78279
